C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_42_649.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_42_649.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_42_649.jpg, 0, 0, 0, 7.775518E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_42_751.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_42_751.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_42_751.jpg, 0, 0, 0, 7.797869E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_42_854.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_42_854.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_42_854.jpg, 0, 0, 0, 7.784856E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_42_957.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_42_957.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_42_957.jpg, 0, 0, 0, 8.027026E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_058.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_058.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_058.jpg, 0, 0, 0, 7.944967E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_158.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_158.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_158.jpg, 0, 0, 0, 7.833056E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_260.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_260.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_260.jpg, 0, 0, 0, 7.808762E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_362.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_362.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_362.jpg, 0, 0, 0, 7.82387E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_465.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_465.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_465.jpg, 0, 0, 0, 7.999163E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_568.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_568.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_568.jpg, 0, 0, 0, 7.836894E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_671.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_671.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_671.jpg, 0, 0, 0, 7.920743E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_771.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_771.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_771.jpg, 0, 0, 0, 7.955584E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_872.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_872.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_872.jpg, 0, 0, 0, 7.82444E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_43_976.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_43_976.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_43_976.jpg, 0, 0, 0, 8.005892E-05
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_44_082.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_44_082.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_44_082.jpg, 0, 0.09494879, 0, 0.007455324
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_44_182.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_44_182.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_44_182.jpg, 0, 0.3863427, 0, 0.3604378
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_44_287.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_44_287.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_44_287.jpg, 0, 0.6851568, 0, 1.027358
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_44_389.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_44_389.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_44_389.jpg, 0, 0.9943815, 0, 2.052375
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_44_493.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_44_493.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_44_493.jpg, 0, 1, 0, 3.47742
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_44_596.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_44_596.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_44_596.jpg, 0, 0.8862529, 0, 4.616115
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_44_699.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_44_699.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_44_699.jpg, 0, 0.5886599, 0, 5.443058
C:\Users\ehisd\Desktop\Data3\IMG\center_2024_10_14_13_45_44_801.jpg, C:\Users\ehisd\Desktop\Data3\IMG\left_2024_10_14_13_45_44_801.jpg, C:\Users\ehisd\Desktop\Data3\IMG\right_2024_10_14_13_45_44_801.jpg, 0, 0.2956554, 0, 5.898232
